ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Colour,Seats,No. of Doors,New_Price,Price
TXD0KH,Mahindra XUV500,Jaipur,2017,40000,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,White,7,5,\N,15.9
PGB9PH,Hyundai i20,Coimbatore,2016,24973,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,White,5,4,\N,7.66
HV1R36,Mercedes-Benz GLA,Kolkata,2014,52000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,Others,5,4,\N,19.5
W0NICJ,Honda City,Delhi,2016,17000,Petrol,Manual,Second,17.8 kmpl,1497 CC,117.3 bhp,Black/Silver,5,4,\N,8.25
QBQJF8,Audi A4,Coimbatore,2015,21979,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,Black/Silver,5,4,\N,23.45
UY5REV,Toyota Innova,Delhi,2012,62000,Diesel,Manual,First,12.99 kmpl,2494 CC,100 bhp,White,7,4,\N,7.75
K9SXYI,BMW 3,Pune,2011,99606,Diesel,Automatic,Second,16.07 kmpl,1995 CC,181 bhp,Black/Silver,5,4,\N,10.5
R2FHXZ,Honda Amaze,Coimbatore,2014,48997,Petrol,Manual,Second,18.0 kmpl,1198 CC,86.7 bhp,Black/Silver,5,4,\N,5.21
PMKR3W,Audi A6,Hyderabad,2013,70181,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,White,5,4,\N,23.99
8MHW53,BMW X1,Mumbai,2014,69000,Diesel,Automatic,First,17.05 kmpl,1995 CC,184 bhp,Others,5,4,\N,16.25
VRWP96,Toyota Innova,Mumbai,2016,36000,Diesel,\N,First,11.36 kmpl,2755 CC,171.5 bhp,White,8,5,21 Lakh,17.5
Z94N4X,Hyundai Grand,Coimbatore,2017,33284,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,Black/Silver,5,4,\N,5.84
HMVA86,Ford Ecosport,Bangalore,2013,36000,Diesel,Manual,Second,22.7 kmpl,1498 CC,89.84 bhp,Black/Silver,5,4,\N,6.35
5BFNHA,Toyota Innova,Coimbatore,2017,72202,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,Black/Silver,8,5,24.01 Lakh,17.92
EUXINZ,Honda Brio,Mumbai,2012,39566,Petrol,Manual,Second,18.4 kmpl,1198 CC,86.8 bhp,Black/Silver,5,4,\N,2.75
U55CNH,BMW 3,Pune,2012,39000,Petrol,Automatic,Second,12.05 kmpl,1995 CC,154 bhp,Black/Silver,5,4,\N,15.0
EA4IQP,Honda Jazz,Coimbatore,2018,20026,Petrol,Automatic,First,19.0 kmpl,1199 CC,88.7 bhp,Black/Silver,5,4,\N,9.27
LET2VY,Skoda Rapid,Mumbai,2013,23000,Diesel,Manual,First,21.14 kmpl,1498 CC,103.52 bhp,White,5,4,\N,4.95
7W73J6,Honda City,Kochi,2016,47681,Petrol,Automatic,First,16.8 kmpl,1497 CC,116.3 bhp,Others,5,4,\N,8.73
01ZKRT,Land Rover Discovery,Coimbatore,2019,17201,Diesel,Automatic,First,12.51 kmpl,2179 CC,187.7 bhp,Others,7,5,\N,58.91
MS07RY,BMW 3,Ahmedabad,2016,27000,Diesel,Automatic,First,21.76 kmpl,1995 CC,190 bhp,Others,5,4,55.07 Lakh,35.0
O9KYZD,Hyundai i20,Mumbai,2016,24001,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,White,5,4,\N,5.75
89R6Z5,Maruti Dzire,Hyderabad,2013,68434,Diesel,Manual,First,28.4 kmpl,1248 CC,73.75 bhp,Black/Silver,5,4,9.14 Lakh,5.5
0AJSXB,Hyundai Verna,Pune,2011,49768,Petrol,Manual,Second,17.01 kmpl,1591 CC,121.3 bhp,Others,5,4,\N,4.95
YEBPCC,Hyundai i20,Coimbatore,2018,25166,Petrol,Manual,First,17.19 kmpl,1197 CC,81.86 bhp,Others,5,4,\N,8.22
SLDNDE,Maruti S,Kolkata,2016,45000,Diesel,Manual,First,22.7 kmpl,1598 CC,118 bhp,Others,5,4,\N,7.0
H6O6WO,Volkswagen Vento,Pune,2013,57197,Petrol,Manual,First,15.04 kmpl,1598 CC,103.6 bhp,Black/Silver,5,4,\N,4.0
TF3DP7,Honda Accord,Ahmedabad,2009,82002,Petrol,Manual,Second,12.8 kmpl,2354 CC,177.6 bhp,White,5,4,\N,5.75
JHBLHH,Maruti Baleno,Hyderabad,2005,92450,Petrol,Manual,First,15.4 kmpl,1590 CC,94 bhp,White,5,4,\N,1.2
9CDLXG,Maruti Baleno,Chennai,2016,16000,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,Black/Silver,5,4,8.8 Lakh,6.95
T2HX0U,Maruti Swift,Coimbatore,2008,50121,Petrol,Manual,First,20.4 kmpl,1197 CC,83.11 bhp,White,5,4,\N,3.41
U8FTA3,Hyundai Grand,Coimbatore,2015,33931,Petrol,Automatic,Second,18.9 kmpl,1197 CC,82 bhp,White,5,4,\N,5.91
MDQ7IC,BMW X5,Chennai,2011,55000,Diesel,Automatic,Second,11.7 kmpl,2993 CC,245 bhp,White,5,4,\N,28.0
1UHHA8,Mercedes-Benz E-Class,Delhi,2013,70000,Diesel,Automatic,First,10.0 kmpl,2148 CC,170 bhp,Black/Silver,5,4,\N,15.8
IS3QHC,Maruti Wagon,Delhi,2013,62000,CNG,Manual,First,26.6 km/kg,998 CC,58.16 bhp,White,5,4,\N,2.8
172HHU,Hyundai Santa,Bangalore,2014,48000,Diesel,Automatic,First,13.01 kmpl,2199 CC,194.3 bhp,Black/Silver,7,5,\N,16.25
2BNKPT,Honda Amaze,Kolkata,2013,32576,Petrol,Manual,First,19.5 kmpl,1199 CC,88.76 bhp,White,5,4,7.36 Lakh,3.15
IF7OO8,Hyundai Verna,Kolkata,2013,47000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,White,5,4,\N,4.35
XS8DVU,Volkswagen Polo,Pune,2010,39000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,Others,5,4,\N,3.05
WQBL7H,Mini Cooper,Mumbai,2015,34000,Diesel,Automatic,First,23.8 kmpl,1998 CC,112 bhp,Black/Silver,5,4,\N,22.0
7N2PEY,Hyundai Creta,Delhi,2016,42784,Diesel,Manual,First,21.38 kmpl,1396 CC,88.7 bhp,White,5,4,\N,10.17
O6Z4GZ,Hyundai Grand,Delhi,2013,63210,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,Black/Silver,5,4,\N,3.71
LQT9VD,Maruti Celerio,Kolkata,2016,30000,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,Others,5,4,5.77 Lakh,3.8
M2MUC3,Hyundai i20,Delhi,2013,71000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,Others,5,4,\N,3.65
F9RQAT,Hyundai Creta,Chennai,2016,69434,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,Black/Silver,5,4,14.84 Lakh,8.0
923327,Mercedes-Benz New,Hyderabad,2012,65000,Diesel,Automatic,First,14.94 kmpl,2143 CC,204 bhp,Others,5,4,\N,16.0
Q272UO,Toyota Fortuner,Coimbatore,2012,91235,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,White,7,5,\N,13.49
0J4IYP,Volkswagen Ameo,Pune,2017,14800,Petrol,Manual,First,17.0 kmpl,1198 CC,73.75 bhp,White,5,4,\N,5.48
YSTV0H,Maruti Zen,Chennai,2002,99024,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,Black/Silver,5,4,\N,0.95
IZBSP8,Honda City,Delhi,2009,52000,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,White,5,4,\N,3.25
TZ5691,Maruti SX4,Delhi,2011,75000,Diesel,Manual,First,21.5 kmpl,1248 CC,88.8 bhp,Black/Silver,5,4,\N,2.5
RQVGZB,Toyota Etios,Kolkata,2014,45000,Diesel,Manual,First,23.59 kmpl,1364 CC,67.05 bhp,Black/Silver,5,4,\N,3.25
M4INXU,Honda Brio,Kochi,2016,38735,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,White,5,4,\N,4.92
ALH3OB,Hyundai Santro,Pune,2007,70000,Petrol,Manual,First,0.0 kmpl,1086 CC,null bhp,White,5,4,\N,1.12
8RAW8V,Honda Amaze,Kochi,2016,39854,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,Others,5,4,\N,5.64
GFQGT0,Ford Ecosport,Kochi,2014,71390,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,Black/Silver,5,4,\N,5.27
7F0ZCU,Volkswagen Polo,Coimbatore,2018,22734,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,Black/Silver,5,4,\N,7.53
ZRYREL,Chevrolet Cruze,Ahmedabad,2011,60000,Diesel,Automatic,First,18.1 kmpl,1991 CC,147.9 bhp,White,4,4,\N,3.8
4SAYK8,BMW 3,Mumbai,2013,37500,Diesel,Automatic,First,18.88 kmpl,1995 CC,184 bhp,Black/Silver,5,4,\N,16.75
09D4M4,Tata Indica,Hyderabad,2016,80103,Diesel,Manual,First,25.0 kmpl,1396 CC,69 bhp,Black/Silver,5,4,\N,1.8
HJJT1P,Land Rover Freelander,Delhi,2013,68000,Diesel,Automatic,Second,12.39 kmpl,2179 CC,147.51 bhp,White,5,4,\N,15.75
1D452D,Audi A4,Coimbatore,2015,44811,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,White,5,4,\N,25.81
5DETO4,Nissan Terrano,Coimbatore,2015,46173,Diesel,Manual,Second,19.01 kmpl,1461 CC,108.5 bhp,Others,5,4,\N,8.92
51LBZX,Hyundai Grand,Kolkata,2014,42277,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,Others,5,4,\N,3.85
4Q6KY5,Mahindra XUV500,Delhi,2015,37000,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,Black/Silver,7,5,\N,9.3
IHB6L3,Maruti Baleno,Ahmedabad,2016,30965,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,Others,5,4,\N,6.25
GVRK8A,Renault Duster,Bangalore,2014,74500,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,Others,5,4,\N,7.95
E030PV,Nissan Micra,Kolkata,2011,43000,Petrol,Manual,First,18.06 kmpl,1198 CC,75 bhp,White,5,4,\N,2.13
HM1FOG,Nissan Micra,Jaipur,2011,80000,Diesel,Manual,Second,19.5 kmpl,1461 CC,null bhp,Others,5,4,\N,2.1
JW2V4P,Renault Duster,Hyderabad,2015,63000,Diesel,Manual,Second,19.72 kmpl,1461 CC,108.45 bhp,Others,5,4,\N,8.2
YS4D9L,Tata Zest,Mumbai,2014,36000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,Black/Silver,5,4,7.63 Lakh,3.7
IPILS0,Maruti Swift,Coimbatore,2015,33195,Petrol,Manual,First,19.1 kmpl,1197 CC,85.8 bhp,Black/Silver,5,4,\N,6.26
2YPLZ6,Land Rover Range,Kochi,2019,26013,Diesel,Automatic,First,12.65 kmpl,2993 CC,255 bhp,Black/Silver,5,4,1.39 Cr,97.07
NMZKE7,Maruti Ritz,Kolkata,2012,97000,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,White,5,4,\N,3.0
Q3FIGN,Honda City,Coimbatore,2016,60805,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,White,5,4,\N,8.07
GRDPWL,Maruti Swift,Bangalore,2014,25789,Diesel,Manual,Second,23.4 kmpl,1248 CC,74 bhp,Others,5,4,\N,6.85
FQMSY3,Mahindra XUV500,Kolkata,2013,55886,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,Black/Silver,7,5,\N,7.25
DU3BPY,Mahindra Bolero,Chennai,2006,82453,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,White,8,5,\N,2.9
DGN2GE,Honda City,Coimbatore,2012,67590,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,White,5,4,\N,5.65
1NN0PY,Maruti Vitara,Kolkata,2017,35000,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,Others,5,4,9.46 Lakh,6.5
3G4GON,Volkswagen Ameo,Jaipur,2017,54455,Diesel,Automatic,First,22.0 kmpl,1498 CC,108.495 bhp,Others,5,4,\N,6.5
RGM0O6,Maruti Swift,Mumbai,2012,88000,Petrol,Manual,First,19.1 kmpl,1197 CC,85.8 bhp,Others,5,4,\N,3.85
0W9R84,Mahindra Scorpio,Mumbai,2014,83128,Diesel,Manual,First,15.4 kmpl,2179 CC,120 bhp,Black/Silver,7,5,\N,7.45
M3ELBR,Maruti Zen,Chennai,2004,29000,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,Black/Silver,5,4,\N,1.6
5WG3SP,Maruti Celerio,Hyderabad,2016,21600,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,White,5,4,\N,4.65
DLMDEO,Hyundai Verna,Pune,2013,37086,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,Black/Silver,5,4,\N,5.44
OL9FNU,Maruti Baleno,Kochi,2019,13574,Petrol,Automatic,First,21.4 kmpl,1197 CC,83.1 bhp,White,5,4,10.3 Lakh,9.51
SAIW63,Mahindra Jeep,Chennai,2002,75000,Diesel,Manual,First,0.0 kmpl,2112 CC,null bhp,Black/Silver,6,5,\N,1.7
M4M1RY,Hyundai Verna,Kolkata,2012,24000,Petrol,Manual,Second,17.01 kmpl,1591 CC,121.3 bhp,Black/Silver,5,4,\N,6.2
HX8WDF,Renault Scala,Kolkata,2013,45000,Petrol,Manual,First,16.95 kmpl,1498 CC,97.6 bhp,White,5,4,\N,2.4
03739W,Volkswagen Polo,Bangalore,2013,74000,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,Others,5,4,\N,4.65
3FQ1UZ,Toyota Corolla,Kolkata,2015,45000,Diesel,Manual,First,21.43 kmpl,1364 CC,87.2 bhp,Black/Silver,5,4,\N,7.35
8EI1LE,Maruti Alto,Mumbai,2008,54000,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,Black/Silver,5,4,\N,1.1
2JDQNV,Maruti Swift,Kolkata,2015,36000,Diesel,Manual,First,26.59 kmpl,1248 CC,74 bhp,White,5,4,\N,4.7
U5HMF3,Hyundai i20,Hyderabad,2011,113562,Diesel,Manual,First,23.0 kmpl,1396 CC,90 bhp,White,5,4,\N,4.6
XIZ8PE,Mercedes-Benz M-Class,Bangalore,2015,20000,Diesel,Automatic,First,0.0 kmpl,2987 CC,165 bhp,Black/Silver,5,4,\N,47.35
KM19SG,Land Rover Freelander,Mumbai,2011,82000,Diesel,Automatic,Second,12.35 kmpl,2179 CC,187.74 bhp,White,5,4,\N,13.9
Y2EACH,BMW 3,Mumbai,2015,32500,Diesel,Automatic,First,19.59 kmpl,1995 CC,187.74 bhp,Others,5,4,\N,26.75
PWX2L9,Maruti Swift,Chennai,2014,75180,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,White,5,4,\N,5.25
INV3PI,Maruti Alto,Hyderabad,2011,28619,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,White,5,4,\N,2.4
O88D28,Hyundai Santro,Hyderabad,2008,68282,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,Black/Silver,5,4,\N,2.25
L1LMHG,Honda City,Pune,2013,46000,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,Black/Silver,5,4,\N,5.1
MZ2GL0,Maruti Celerio,Hyderabad,2015,47020,Petrol,Manual,Second,23.1 kmpl,998 CC,67.04 bhp,White,5,4,\N,4.5
DHJJD5,Fiat Linea,Kochi,2016,56628,Diesel,Manual,First,20.4 kmpl,1248 CC,92 bhp,Black/Silver,5,4,\N,5.85
IJ96ZM,Audi TT,Kochi,2014,14262,Petrol,Automatic,First,9.9 kmpl,1984 CC,207.8 bhp,White,2,2,\N,27.35
11A17B,Maruti Ritz,Delhi,2010,75319,Petrol,Manual,Second,21.1 kmpl,1197 CC,85.80 bhp,White,5,4,\N,2.0
6HDBNV,BMW X5,Hyderabad,2016,76000,Diesel,Automatic,First,15.97 kmpl,2993 CC,258 bhp,Others,7,5,\N,58.0
71E44J,Toyota Fortuner,Bangalore,2013,74000,Diesel,Manual,Second,12.55 kmpl,2982 CC,168.5 bhp,Black/Silver,7,5,\N,17.9
MTRG04,Maruti Celerio,Bangalore,2015,67600,Petrol,\N,\N,23.1 kmpl,998 CC,67.04 bhp,Black/Silver,5,4,\N,4.0
ZV046E,Hyundai Creta,Hyderabad,2016,22982,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,Others,5,4,\N,10.95
Q6185O,Hyundai Elantra,Hyderabad,2012,125928,Diesel,Manual,First,22.7 kmpl,1582 CC,126.24 bhp,Others,5,4,\N,9.0
MF40MR,Maruti Celerio,Mumbai,2016,47691,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,Black/Silver,5,4,6.08 Lakh,3.94
7UCQM5,Honda Brio,Coimbatore,2014,28637,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,White,5,4,\N,5.53
98NBI5,Renault Duster,Coimbatore,2017,34686,Diesel,Automatic,First,19.6 kmpl,1461 CC,108.45 bhp,Black/Silver,5,4,15.05 Lakh,11.86
XRB3MB,Audi Q3,Bangalore,2015,76927,Diesel,Automatic,First,15.73 kmpl,1968 CC,174.33 bhp,Others,5,4,\N,22.75
BIBQDM,Maruti Ertiga,Mumbai,2012,25000,Petrol,Manual,Second,17.5 kmpl,1373 CC,91.1 bhp,White,7,5,\N,5.15
JC8783,Toyota Fortuner,Hyderabad,2016,99593,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,Others,7,5,\N,23.5
M3B41L,Volkswagen Vento,Jaipur,2013,125000,Diesel,Manual,Second,20.54 kmpl,1598 CC,103.6 bhp,Others,5,4,\N,6.25
540CON,Hyundai i20,Mumbai,2010,73000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,Black/Silver,5,4,\N,2.75
2OZUT9,Hyundai Grand,Coimbatore,2016,43041,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,White,5,4,8.1 Lakh,6.01
IXYIMK,Renault Fluence,Delhi,2012,87510,Diesel,Manual,First,21.8 kmpl,1461 CC,78 bhp,Black/Silver,5,4,\N,3.49
V7NVI6,Honda City,Kochi,2017,38424,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,Black/Silver,5,4,\N,7.51
LNB5NT,Maruti Alto,Hyderabad,2011,78000,Petrol,Manual,Second,20.92 kmpl,998 CC,67.1 bhp,Others,5,4,\N,2.3
JGDOWD,Volkswagen Vento,Kochi,2013,47910,Diesel,Manual,First,20.54 kmpl,1598 CC,103.6 bhp,Others,5,4,\N,4.89
4DXAEE,Hyundai Verna,Coimbatore,2013,66930,Petrol,Manual,First,17.1 kmpl,1591 CC,121.3 bhp,Others,5,4,\N,6.15
PH0BVH,Hyundai Santro,Delhi,2012,53000,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,White,5,4,\N,2.35
799AEE,Mitsubishi Pajero,Bangalore,2012,155566,Diesel,Manual,Second,9.5 kmpl,2835 CC,118.6 bhp,Black/Silver,6,5,\N,9.15
RTR9AR,Skoda Superb,Pune,2014,136000,Petrol,Manual,First,13.1 kmpl,1798 CC,157.75 bhp,White,5,4,\N,9.5
GMVCJV,Mercedes-Benz New,Mumbai,2017,14470,Diesel,Automatic,First,19.71 kmpl,2143 CC,201.15 bhp,Others,5,4,\N,38.5
ESG8KQ,BMW 5,Hyderabad,2009,79000,Diesel,Automatic,First,18.48 kmpl,1995 CC,177 bhp,White,5,4,\N,15.0
PHWTWI,Toyota Corolla,Kolkata,2018,5000,Petrol,Automatic,First,14.28 kmpl,1798 CC,138.03 bhp,White,5,4,22.37 Lakh,16.95
IRDMUJ,Ford Ecosport,Kochi,2014,147898,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,White,5,4,\N,4.42
HZT3FY,Toyota Innova,Chennai,2011,248000,Diesel,Manual,Second,12.8 kmpl,2494 CC,102 bhp,Black/Silver,7,4,\N,9.2
HSL8SI,Audi A6,Coimbatore,2009,52830,Diesel,Automatic,Second,16.77 kmpl,2967 CC,241.38 bhp,Black/Silver,5,4,\N,8.08
FF3LJ5,Chevrolet Beat,Mumbai,2013,74000,Diesel,Manual,First,25.44 kmpl,936 CC,57.6 bhp,Others,5,4,\N,2.65
3VZMES,Maruti Swift,Pune,2007,121000,Diesel,Manual,Second,17.8 kmpl,1248 CC,null bhp,White,5,4,\N,2.35
I96QH2,Honda City,Chennai,2013,83432,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,Black/Silver,5,4,\N,5.9
H5B748,Skoda Rapid,Mumbai,2013,45000,Diesel,Manual,First,20.5 kmpl,1598 CC,103.5 bhp,Black/Silver,5,4,\N,3.65
W337VM,Mercedes-Benz GLA,Delhi,2016,23000,Petrol,Automatic,First,13.7 kmpl,1991 CC,183 bhp,Others,5,4,\N,25.0
ERWF1U,Volkswagen Jetta,Coimbatore,2016,44340,Diesel,Automatic,First,16.96 kmpl,1968 CC,138.03 bhp,Black/Silver,5,4,\N,13.83
HDNVVV,Volkswagen Vento,Hyderabad,2014,90000,Diesel,Manual,First,20.34 kmpl,1498 CC,103.2 bhp,White,5,4,\N,6.5
YBPLJM,Honda Mobilio,Kolkata,2014,23000,Petrol,Manual,First,17.3 kmpl,1497 CC,117.3 bhp,White,7,5,\N,4.25
FQZ1Z7,Toyota Fortuner,Jaipur,2015,100000,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,White,7,5,\N,19.0
NZVKUA,Skoda Superb,Hyderabad,2010,53293,Petrol,Manual,First,13.14 kmpl,1798 CC,160 bhp,Black/Silver,5,4,\N,6.0
LQU152,Land Rover Range,Delhi,2015,24000,Diesel,Automatic,Second,15.68 kmpl,1999 CC,177 bhp,Black/Silver,5,4,\N,33.5
J1WCAQ,Mahindra XUV500,Coimbatore,2018,46811,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,Black/Silver,7,5,\N,16.59
0HNHJ9,Audi A3,Mumbai,2016,39000,Diesel,Automatic,First,20.38 kmpl,1968 CC,143 bhp,Others,5,4,42.89 Lakh,18.9
I399AR,Mahindra XUV500,Kochi,2014,63288,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,White,7,5,\N,7.77
FIMH3K,Ford Ikon,Jaipur,2010,82000,Diesel,Manual,Second,13.8 kmpl,1399 CC,68 bhp,White,5,4,\N,1.0
2K0JQT,Ford Endeavour,Hyderabad,2012,91000,Diesel,Automatic,First,11.4 kmpl,2953 CC,153.86 bhp,Black/Silver,7,5,\N,9.2
OHAXTT,Jaguar XJ,Coimbatore,2011,43686,Petrol,Automatic,First,10.5 kmpl,5000 CC,503 bhp,Others,4,4,\N,50.66
1A7KBY,Maruti Swift,Kochi,2019,18592,Diesel,Manual,First,26.59 kmpl,1248 CC,74 bhp,White,5,4,\N,8.51
4HFEUK,Maruti Swift,Hyderabad,2014,81000,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,White,5,4,\N,6.1
79Y49F,Maruti Celerio,Delhi,2014,21701,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,Black/Silver,5,4,\N,3.38
LCW9MK,Hyundai i10,Kolkata,2015,18000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,White,5,4,\N,2.85
1HZVBP,Honda Mobilio,Mumbai,2015,25000,Petrol,Manual,Second,17.3 kmpl,1497 CC,117.3 bhp,Black/Silver,7,5,\N,4.25
N2LG5N,Maruti Ciaz,Kochi,2018,25692,Petrol,\N,First,21.56 kmpl,1462 CC,103.25 bhp,Others,5,4,10.65 Lakh,9.95
XUTSP0,Tata Indigo,Hyderabad,2017,23228,Petrol,Manual,First,14.4 kmpl,1396 CC,65 bhp,Black/Silver,5,4,\N,4.5
HF9HSF,Nissan Sunny,Kochi,2013,37199,Petrol,Automatic,First,17.5 kmpl,1498 CC,99.6 bhp,Black/Silver,5,4,11.33 Lakh,5.43
OR8203,Mercedes-Benz E-Class,Coimbatore,2018,56652,Diesel,Automatic,First,13.0 kmpl,2987 CC,258 bhp,Black/Silver,5,4,\N,50.29
FRUYB1,Volkswagen Vento,Bangalore,2012,65000,Diesel,Manual,First,20.54 kmpl,1598 CC,103.6 bhp,White,5,4,\N,5.5
SRZL0K,Toyota Innova,Delhi,2010,72000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,Others,8,5,\N,5.45
5PYTO3,Maruti Dzire,Kochi,2018,64035,Diesel,Automatic,First,28.4 kmpl,1248 CC,73.75 bhp,White,5,4,10.7 Lakh,8.55
4P1OAR,Maruti Zen,Hyderabad,2011,61111,Petrol,Manual,First,19.0 kmpl,998 CC,67.1 bhp,Black/Silver,5,4,\N,2.6
0FUNUT,Tata Nano,Coimbatore,2015,25811,Petrol,Manual,Second,25.4 kmpl,624 CC,37.5 bhp,White,4,4,\N,2.13
8E3X8N,BMW X1,Jaipur,2012,63000,Diesel,Automatic,First,17.05 kmpl,1995 CC,184 bhp,White,5,4,\N,13.5
WK5FEK,Tata Zest,Kolkata,2017,65000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,Others,5,4,6.59 Lakh,4.8
JZLU4J,Volkswagen Jetta,Hyderabad,2014,42939,Diesel,Automatic,First,16.96 kmpl,1968 CC,138.03 bhp,Others,5,4,\N,12.49
B9IBCL,Renault Duster,Delhi,2016,26000,Diesel,Manual,First,19.64 kmpl,1461 CC,108.45 bhp,White,5,4,\N,10.0
703U8F,Ford Ecosport,Coimbatore,2015,28232,Petrol,Manual,Second,15.8 kmpl,1499 CC,110 bhp,Black/Silver,5,4,\N,7.72
HIA9YF,Toyota Innova,Delhi,2014,77795,Diesel,Manual,First,12.99 kmpl,2494 CC,100.6 bhp,Others,8,5,\N,9.5
95F5PN,Maruti Swift,Chennai,2007,140000,Diesel,Manual,Second,17.8 kmpl,1248 CC,75 bhp,Black/Silver,5,4,\N,2.0
GPAH71,Mercedes-Benz CLA,Coimbatore,2017,23106,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,Others,5,4,\N,27.43
7QU182,Mercedes-Benz New,Kochi,2015,55980,Diesel,Automatic,First,19.27 kmpl,2143 CC,167.62 bhp,White,5,4,\N,18.12
ANBR5D,Nissan Terrano,Mumbai,2014,40000,Petrol,Manual,First,13.24 kmpl,1598 CC,102.5 bhp,Others,5,4,\N,5.25
W79S10,Mercedes-Benz E-Class,Coimbatore,2017,43477,Diesel,Automatic,First,15.0 kmpl,2143 CC,204 bhp,Black/Silver,5,4,\N,38.15
UE3E6R,Renault KWID,Kochi,2017,53105,Petrol,Automatic,First,22.5 kmpl,999 CC,67 bhp,Others,5,4,4.93 Lakh,4.41
I7046B,Maruti Wagon,Jaipur,2005,115000,Petrol,Manual,Second,17.3 kmpl,1061 CC,64 bhp,Black/Silver,5,4,\N,0.99
TNRN2I,Ford EcoSport,Mumbai,2017,2000,Petrol,Manual,First,18.88 kmpl,1499 CC,110.4 bhp,White,5,4,\N,8.65
ES6VXY,Skoda Rapid,Ahmedabad,2015,20765,Petrol,Manual,First,15.0 kmpl,1598 CC,103.52 bhp,Others,5,4,\N,6.25
5UP85K,Audi Q7,Coimbatore,2015,56238,Diesel,Automatic,First,11.33 kmpl,4134 CC,335.2 bhp,Others,7,5,\N,51.69
